ID,Price,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,RenovationQualityRate,LocalAmenities,TransportAccess,Fireplace,HouseColor,Garage,Floors,Windows,PreviousSalePrice,IsLuxury
183,1061327,3012,2,3,810,40.7,9.2,6,17.3,94.4,1.23,6,8,1,No,white,Yes,1,-1,487.7205,0
189,561633,1086,1,5,200,19.5,9.3,41,13.7,91.2,1.29,9,8,9,No,yellow,Yes,3,12,1465.2705,1
190,557905,1520,2,4,813,27.9,9.3,67,10.8,95.1,1.59,6,4,5,No,white,Yes,1,59,210.3205,1
191,834216,1749,3,5,1301,28.7,8,18,20,91.1,1.19,2,4,4,No,blue,Yes,3,55,974.1205,1
210,656731,1776,3,3,842,34.8,8.4,21,9.5,92.2,1.43,9,7,4,No,red,Yes,2,21,402.2205,1
218,897014,2724,5,4,1241,26,8.4,30,1.9,88.8,1.57,2,2,6,No,yellow,Yes,3,14,889.5705,1
231,670621,1187,6,7,511,22,5.3,12,0.5,90.1,1.62,9,3,1,No,yellow,Yes,2,62,1538.4205,1
236,894459,2517,3,6,1169,24.6,7.7,71,3.8,97.9,1.38,2,9,3,No,white,Yes,2,31,1293.3205,0
242,857134,2141,4,6,402,25.2,7.6,5,15.8,96.5,1.3,4,1,4,No,white,Yes,2,-5,1250.5705,1
245,951398,3156,5,6,938,18.4,8,21,11.3,92.5,0.92,10,7,2,No,white,Yes,2,37,181.8205,1
250,838740,1863,1,5,864,49.8,7.3,6,0.5,91.6,1.44,6,9,9,No,blue,Yes,2,6,1430.1205,0
252,807092,1646,1,2,557,35.2,9.4,6,10.8,89.8,0.64,4,8,9,No,yellow,Yes,2,47,633.0705,0
253,787007,1657,1,3,433,31,9.7,21,5.8,95,1.9,9,7,4,No,green,Yes,1,8,178.0205,0
268,554900,1648,5,2,200,34.6,7.1,17,8.2,98.4,1.61,10,10,3,No,yellow,Yes,1,51,614.0705,0
271,626413,1810,3,2,739,41.6,5,59,1.9,90,0.91,6,4,3,No,white,Yes,3,10,1248.6705,1
283,559718,996,3,5,237,47.2,8.3,5,1.8,88.8,0.88,4,7,3,No,green,Yes,1,22,769.8705,1
285,1271658,4500,2,2,1334,5.2,8.5,62,5.7,91.3,0.75,5,6,8,No,green,Yes,3,31,1275.2705,0
287,931738,2325,3,5,200,42.8,8.4,4,4,93.9,1.69,8,6,9,No,white,Yes,2,16,961.7705,0
288,548158,1433,5,3,316,47.4,9.2,42,0.5,93.1,1.97,9,9,1,No,yellow,Yes,2,25,65.9205,1
295,746616,1708,3,6,317,34.7,8.9,12,7.1,99,1.56,1,6,4,No,white,Yes,2,28,958.9205,1
302,844216,1764,3,3,200,14,8.5,9,8.7,91.7,1.04,4,1,6,No,white,Yes,3,11,1465.2705,1
308,872766,2262,2,4,469,31.7,8.2,28,5.3,96.4,1.95,2,8,10,No,yellow,Yes,2,2,48.8205,0
317,995028,2857,5,1,1029,17.7,8.1,6,7.1,95.6,0.65,1,2,6,No,red,Yes,2,41,1454.8205,0
324,897933,1791,1,4,892,23.8,7.7,12,7.7,91.2,0.92,4,3,4,No,red,Yes,3,-1,397.4705,1
327,819095,1854,3,6,1053,32.2,8.8,1,13.3,93.5,1.41,3,4,7,No,yellow,Yes,1,7,398.4205,0
336,812644,1860,2,7,1223,53.5,8.5,35,1.4,98.5,1.53,1,2,4,No,green,Yes,3,9,1392.1205,1
340,667242,1432,5,1,669,23.7,8.6,4,6.3,94.8,1.22,5,1,10,No,red,Yes,3,57,1430.1205,0
342,850419,1848,2,5,682,54,9,5,1.1,97.5,1.8,5,9,2,No,blue,Yes,2,42,817.3705,1
345,858642,2707,6,3,1571,44.6,9.2,36,17,92.2,0.54,8,10,7,No,green,Yes,3,61,233.1205,1
347,645950,840,4,5,284,12.4,6.3,21,0.7,91.4,1.56,7,7,5,No,red,Yes,2,12,1114.7205,0
349,788996,1479,5,3,569,27.5,8,51,1.3,99,1.44,10,9,2,No,yellow,Yes,2,30,81.1205,1
350,566357,2129,5,3,1143,12.1,6.1,36,14.2,96.5,1.11,9,3,9,No,yellow,Yes,2,39,1136.5705,0
353,896288,2168,2,1,1278,34.6,9.5,22,0.9,95.1,2.11,9,7,1,No,white,Yes,3,60,1226.8205,0
365,889670,1753,6,3,850,40.9,7.1,22,3.4,94.2,1.22,1,6,7,No,red,Yes,2,41,136.2205,0
372,1025214,2897,5,4,1081,41.5,8,10,0.5,89.4,1.28,3,3,4,No,blue,Yes,1,1,69.7205,0
384,965151,2126,3,3,1434,23.8,8.9,10,4.4,94.5,0.72,2,5,5,No,red,Yes,1,60,231.2205,0
388,955506,3162,4,5,875,18.8,8.9,21,10.5,95.6,1.83,5,8,9,No,blue,Yes,1,46,1344.6205,0
389,888115,1949,3,6,478,19.4,9.7,29,0.5,91.9,1.73,10,3,10,No,red,Yes,2,59,266.3705,0
391,910817,1350,5,3,720,11.3,9.7,2,11.3,94.8,1.56,9,3,4,No,yellow,Yes,3,44,526.6705,1
392,695959,1175,3,6,747,27,9.7,2,5.5,89.8,2.06,5,9,6,No,red,Yes,2,52,689.1205,1
394,653453,1724,2,5,575,29.8,9.2,11,18.3,93.9,0.66,7,1,5,No,blue,Yes,2,35,1424.4205,0
395,673185,1240,3,4,596,13,6.5,34,1.8,84.7,1.58,8,3,1,No,green,Yes,3,44,943.7205,0
402,648367,1261,3,5,362,39.3,9.8,24,9.6,92.7,1.46,5,2,9,No,white,Yes,1,32,546.6205,1
405,788997,2255,6,5,269,18.3,9.2,53,1.6,86.1,2.15,5,5,4,No,yellow,Yes,2,-6,702.4205,0
420,1063073,2830,1,5,1697,8.8,8.5,2,0.5,92.9,1.74,8,4,3,No,red,Yes,2,42,421.2205,0
421,1041839,3222,5,3,1444,4.4,9.7,64,9,95,1.33,7,4,6,No,blue,Yes,1,53,940.8705,1
422,904931,2003,1,2,814,8.7,8.8,13,8.4,90,1.01,1,2,6,No,yellow,Yes,1,6,1306.6205,0
423,743026,2211,2,2,766,10.9,7.5,72,12.9,93.1,1.66,3,4,3,No,green,Yes,2,12,1073.8705,1
426,605913,1510,5,2,323,70.1,8.7,41,15.3,92.9,1.53,3,10,2,No,green,Yes,2,35,664.4205,0
433,877735,3080,3,4,814,13.1,7.4,2,0.8,89,1.58,7,9,9,No,white,Yes,2,22,450.6705,1
436,708515,2177,3,4,622,25.8,8.2,21,19,90.8,2.15,8,6,9,No,white,Yes,2,52,984.5705,1
437,854161,1802,4,6,268,7.3,8.8,30,16.4,90.6,1.52,10,9,3,No,white,Yes,3,10,1470.0205,1
439,907868,2539,5,5,1312,47.2,7.8,65,0.5,90.3,2.15,6,3,9,No,blue,Yes,2,47,418.3705,0
447,758773,1389,3,4,1636,19.5,7.8,1,1.3,94.2,1.34,3,4,10,No,red,Yes,3,45,889.5705,0
455,987011,2018,4,3,505,10.5,9.2,1,9,95.1,1.54,4,9,10,No,white,Yes,1,20,1294.2705,0
457,745704,1681,2,5,200,47.6,9.1,16,27.2,97.9,0.78,6,3,9,No,white,Yes,3,38,1246.7705,0
460,890810,2147,4,5,765,14.1,9,22,9.5,91.3,1.64,8,1,8,No,yellow,Yes,2,58,1284.7705,1
463,798942,1724,1,4,750,52.5,8.7,25,1.4,99,1.6,2,7,5,No,blue,Yes,2,52,1119.4705,0
465,609524,1431,3,3,563,30.6,7.9,20,13,92.5,1.09,6,10,8,No,green,Yes,1,9,609.3205,1
467,425707,1296,4,5,802,34.6,6.3,100,4.6,93.6,1.41,10,10,9,No,white,Yes,2,-6,1394.0205,1
469,733458,1624,2,3,224,22.6,6.8,20,3.2,90.4,1.33,4,1,9,No,red,Yes,1,20,10.8205,1
471,1034785,3074,3,1,987,81.4,8.8,14,5.3,88.8,1.8,4,3,1,No,yellow,Yes,1,13,423.1205,1
473,743297,1265,5,1,495,7.1,8.8,5,0.9,93.6,1.23,7,9,3,No,white,Yes,3,20,439.2705,1
478,958991,1874,5,4,772,13.2,8.6,5,4.6,88.8,1.54,8,5,5,No,white,Yes,3,13,907.6205,1
480,568077,827,2,3,370,21,8.9,3,5.8,92.8,1.35,2,8,4,No,red,Yes,2,51,317.6705,0
486,1127908,3191,5,5,888,43.2,7.5,41,12.3,97.3,1.12,5,9,7,No,red,Yes,3,44,234.0705,1
491,450497,863,4,2,200,55.1,8.6,10,0.8,91.7,1.48,4,9,4,No,white,Yes,1,3,336.6705,1
493,718199,1729,4,5,814,47.8,8.6,33,9.9,86,1.36,10,6,8,No,red,Yes,1,41,709.0705,1
8,874235,2135,2,3,281,32.5,6.7,7,1.7,89.2,1.32,9,10,7,No,yellow,Yes,1,28,1183.1205,1
14,688194,1656,1,6,211,35.9,8.8,34,3.8,92.4,1.54,8,1,2,No,red,Yes,3,37,374.6705,1
19,725404,1901,5,5,520,26.3,6.9,10,6.7,93.9,1.5,9,4,7,No,blue,Yes,2,-6,1210.6705,1
25,1143629,3994,5,4,758,36.4,7.2,14,15.2,87.5,1.91,5,8,4,No,yellow,Yes,1,12,387.0205,0
26,535477,1168,1,2,975,32.4,6.6,69,4.2,88.9,1.25,10,5,2,No,blue,Yes,3,-5,557.0705,1
28,861420,1543,3,1,270,11.4,9.3,19,1.9,94.8,1.31,6,2,8,No,yellow,Yes,1,55,1114.7205,0
30,676326,1809,5,1,1153,47.3,6.2,9,3.8,94.1,1.32,8,3,4,No,yellow,Yes,2,35,425.9705,0
35,842925,2312,5,2,627,23.9,5.6,22,5.9,89,1.09,1,3,7,No,green,Yes,1,19,1014.0205,0
40,1041713,2058,2,5,908,68,7.5,4,0.6,96.3,1.22,2,8,7,No,yellow,Yes,3,16,1089.0705,0
41,668157,2144,2,5,449,33.5,8.3,40,11.3,93.3,1.47,3,6,3,No,yellow,Yes,3,7,346.1705,1
43,898425,1696,1,6,1046,9,9.1,6,1.5,99,1.74,8,3,8,No,blue,Yes,1,14,1225.8705,1
47,621122,871,2,3,200,55.9,7.8,1,0.5,85.1,1.72,3,7,1,No,blue,Yes,1,60,115.3205,1
48,454864,1786,2,4,609,32.7,6.8,100,19.1,93.4,1.25,6,10,4,No,red,Yes,1,46,56.4205,0
55,610158,1176,3,7,384,63.1,7.2,10,5.8,91,0.87,8,9,7,No,yellow,Yes,2,43,578.9205,0
59,723849,1715,2,3,1353,6.7,5.8,1,6.9,96.6,1.52,3,10,2,No,yellow,Yes,2,24,873.4205,1
61,831466,1618,4,5,946,19.7,8.7,1,4.4,81.5,1.52,8,3,1,No,white,Yes,1,5,1514.6705,1
64,609189,1126,1,4,200,47.1,7.3,18,4.4,96.4,1.28,5,4,4,No,red,Yes,3,14,1367.4205,1
67,840876,1820,5,4,871,29.1,8.5,22,5.1,92.1,0.72,10,10,4,No,blue,Yes,3,5,1477.6205,1
72,636316,1667,1,5,510,67.6,7.7,2,24.4,97.4,1.28,10,6,8,No,green,Yes,2,26,830.6705,1
74,513797,1044,2,5,460,49.7,8.7,21,12.4,94.6,1.47,7,9,10,No,yellow,Yes,2,-1,15.5705,1
77,991000,1826,5,3,487,20.1,7.5,31,1.9,92.4,1.86,3,6,4,No,blue,Yes,2,53,1283.8205,1
78,1000664,2588,4,5,1102,44.2,9.5,27,14.1,86.1,1.43,5,10,7,No,white,Yes,2,39,653.9705,1
84,696566,1238,1,5,216,28.5,7.1,9,3.8,96.2,1.43,8,1,2,No,yellow,Yes,1,49,61.1705,1
88,962200,2148,6,6,308,34.1,9.3,17,6.3,99,1.25,8,7,8,No,red,Yes,1,55,1099.5205,0
89,785099,1854,1,2,415,21.9,8.2,10,6.7,90,1.42,7,6,6,No,red,Yes,1,15,1230.6205,0
90,631838,1402,2,3,294,26.3,7,12,14,92.7,1.07,2,4,8,No,green,Yes,2,25,634.0205,1
92,723011,1406,5,5,397,24.9,9.5,5,13.5,88.6,1.22,6,4,6,No,white,Yes,2,46,1252.4705,1
98,680022,1216,3,5,747,35.4,6.2,11,1.9,89.4,1.39,1,5,3,No,yellow,Yes,2,33,847.7705,0
101,1005869,2580,2,2,200,50.9,9.6,13,0.5,89.5,1.31,4,1,6,No,blue,Yes,1,2,900.0205,1
103,904757,1963,5,3,1039,18.1,9.2,15,11,94.5,1.69,1,5,2,No,white,Yes,2,39,983.6205,0
107,716664,1255,3,3,1076,9.7,5.9,19,3.4,90.4,0.98,3,4,8,No,blue,Yes,2,0,122.9205,1
114,555848,1101,2,3,214,6,8.6,57,8.9,98.5,1.85,5,7,3,No,blue,Yes,2,15,445.9205,1
117,942354,3233,2,7,1322,28.5,7.5,2,17.1,91,1.41,6,4,8,No,red,Yes,2,58,335.7205,0
118,707259,1464,4,4,1073,28.5,9,33,2.7,89.3,1.27,7,6,5,No,blue,Yes,1,19,188.4705,0
123,849910,1645,2,6,891,32.6,7.9,32,4.7,94.5,1.38,2,9,2,No,green,Yes,1,15,1237.2705,1
125,926335,2291,4,5,1552,16.3,8.4,9,3.6,90.2,0.99,9,1,10,No,blue,Yes,2,55,474.4205,0
131,743270,2097,5,3,977,33.9,6.8,54,3.5,86.2,1.98,5,1,4,No,white,Yes,2,33,86.8205,0
137,962221,2129,2,6,900,16.6,7.7,2,9.6,85.7,1.53,6,5,8,No,white,Yes,1,60,419.3205,1
138,920734,2323,5,3,510,25.4,6.9,7,3.9,87.6,0.81,2,8,5,No,blue,Yes,2,18,1195.4705,1
145,846578,2473,4,4,404,43.8,8,40,4.2,88,2.41,10,2,2,No,blue,Yes,2,7,359.4705,1
146,816414,1879,5,6,200,30.5,9.6,11,10,93.2,1.2,2,8,8,No,blue,Yes,1,50,1063.4205,1
147,810740,1723,4,3,208,20.8,8.1,28,9,95.2,1.19,1,2,10,No,yellow,Yes,3,58,864.8705,1
148,835052,1672,3,5,1423,48.2,7.7,4,0.5,90.1,1.7,1,6,6,No,white,Yes,3,60,1114.7205,1
151,1127357,3992,5,1,1334,56.6,7.5,46,1.5,85.2,1.47,3,7,4,No,green,Yes,1,19,931.3705,1
166,930981,2531,2,4,957,43.2,8.7,8,2.1,95.1,1.36,4,9,9,No,blue,Yes,2,47,1179.3205,1
168,682467,1708,3,3,780,19.1,5.8,45,0.5,91.5,1.34,4,2,6,No,red,Yes,2,53,431.6705,1
169,838148,1377,4,5,324,31.4,8.4,11,0.8,92.9,1.68,7,4,3,No,white,Yes,3,44,829.7205,0
171,789296,2006,6,4,249,28,6,54,7.1,93.1,1.29,1,2,1,No,blue,Yes,1,11,1228.7205,1
176,1135468,3381,5,2,879,41.7,8.1,2,5.5,91,1.55,7,3,9,No,blue,Yes,2,45,1414.9205,0
177,571017,1141,3,3,922,21.6,5.7,44,11.4,99,1.74,9,3,8,No,blue,Yes,2,37,1360.7705,0
180,752052,1810,3,6,463,34.7,7.5,17,3.2,91.5,1.41,8,8,3,No,green,Yes,2,55,1425.3705,0
184,745565,2047,2,4,504,33.2,5.7,48,8.1,92.8,1.07,4,1,10,No,yellow,Yes,1,41,265.4205,0
189,579464,1305,2,4,200,14.1,9.3,92,0.9,93.5,1.47,1,4,5,No,red,Yes,1,41,158.0705,1
190,986201,3299,5,1,833,35,8.2,25,18,89.6,1.59,7,6,9,No,red,Yes,2,32,1465.2705,0
194,717427,1464,4,2,904,36,8.5,6,1.9,92.8,1.33,9,2,9,No,red,Yes,3,22,159.0205,0
195,602767,943,1,5,200,27.9,9,50,15.7,90.4,1.04,7,2,5,No,blue,Yes,3,44,184.6705,1
203,855957,1897,3,1,200,24.3,9.4,4,1.2,96.4,1.42,3,1,6,No,white,Yes,2,39,854.4205,1
208,976317,1508,5,4,483,26.4,9.5,3,7.8,94.1,1.32,4,1,7,No,blue,Yes,1,31,602.6705,0
209,671819,1257,4,6,200,65.5,9.3,16,4.6,95.2,1.06,4,1,6,No,red,Yes,3,8,1420.6205,0
213,628802,1693,6,2,1000,36.4,8.6,20,15.1,93.9,1.29,8,1,5,No,blue,Yes,1,54,893.3705,0
215,882014,2042,4,5,965,10.2,7.7,25,9.1,98.8,1.07,9,8,10,No,red,Yes,2,32,216.9705,0
219,542652,1504,6,5,795,31.3,6.9,53,2.5,91.4,2.19,8,6,7,No,white,Yes,2,-3,1318.0205,1
225,1290200,4500,2,3,1176,7.7,9,25,10,98.5,1.5,2,2,7,No,yellow,Yes,2,63,114.3705,0
229,717508,2221,5,2,648,43.6,6.4,49,0.5,90.8,1.31,5,8,2,No,white,Yes,1,-2,385.1205,1
231,1306056,3389,6,5,1379,14.8,8,3,1,96.4,1.32,1,3,2,No,red,Yes,2,37,1246.7705,0
237,678749,1104,3,1,509,36.6,6.9,15,4.2,92.5,1.25,4,9,1,No,red,Yes,3,48,1113.7705,0
239,930860,1917,4,5,1019,42.1,9.8,19,7.6,91.5,1.39,5,9,2,No,blue,Yes,2,26,124.8205,0
240,914728,2413,4,2,868,16.8,7.7,24,2.2,91.4,1.1,8,7,10,No,green,Yes,3,15,782.2205,1
243,936710,2341,4,6,208,8.6,9.1,4,0.5,91.2,0.99,3,9,2,No,yellow,Yes,3,20,557.0705,0
244,904813,2263,2,3,728,47.2,7,23,4.5,94.3,1.53,6,8,3,No,red,Yes,1,-3,605.5205,0
249,846284,2398,4,4,1010,5.1,8,15,19.8,96.2,1.34,1,6,7,No,yellow,Yes,2,5,1080.5205,0
251,720391,1284,4,6,1269,22.7,6.9,34,0.5,91.8,2,7,4,4,No,yellow,Yes,3,30,531.4205,1
252,664399,1491,5,4,573,5.9,8.9,11,26.4,87.2,1.81,10,10,8,No,green,Yes,1,60,1167.9205,1
255,881802,1352,2,2,1126,16.2,8.7,5,2.7,93.7,2.09,10,7,4,No,red,Yes,3,32,1482.3705,1
257,730869,1558,5,6,840,48.4,8.4,1,5.3,86.6,1.52,3,10,3,No,blue,Yes,2,49,60.2205,0
258,727021,1390,1,2,917,46.1,7.9,11,1.1,97.3,1.34,3,6,7,No,white,Yes,2,31,904.7705,0
267,1027272,2638,3,3,1118,41.4,9.1,24,14.4,94.4,1.4,7,7,9,No,red,Yes,1,26,359.4705,0
272,1446766,4453,2,6,1890,6.3,7.5,29,0.5,92,0.87,2,8,3,No,green,Yes,3,6,586.5205,1
273,896032,1183,4,2,200,14.5,7.6,7,3.1,95.5,1.48,10,1,4,No,yellow,Yes,1,33,186.5705,1
281,598795,1438,2,4,200,59.9,6,5,1.7,96.4,1.47,2,3,9,No,yellow,Yes,2,24,1469.0705,1
282,958420,2267,2,3,1292,38,8.4,65,0.5,91,1.09,7,3,3,No,blue,Yes,3,51,547.5705,1
283,819183,2578,2,6,958,25.5,6.2,22,4.2,92.5,1.33,5,7,3,No,red,Yes,1,57,1185.0205,0
286,893405,2082,5,5,200,15.8,7.6,12,1.1,96.9,1,9,3,7,No,red,Yes,1,33,761.3205,0
289,682461,1456,6,3,442,36.7,8.3,12,12.1,95.9,1.15,2,2,8,No,yellow,Yes,1,1,1252.4705,0
290,913025,2475,1,7,1314,73.5,8.8,3,7.6,85.1,1.49,7,7,1,No,yellow,Yes,1,12,917.1205,0
292,819115,2112,5,6,530,22.3,7.9,23,7.2,91.8,1.06,9,5,3,No,red,Yes,3,23,1346.5205,1
296,777052,1697,4,4,744,33.1,8.9,11,0.7,92.2,1.31,8,10,7,No,yellow,Yes,2,55,1073.8705,0
297,874119,1851,4,4,526,22.4,9.3,1,5.9,89.5,1.49,8,7,6,No,red,Yes,2,54,1312.3205,0
299,822071,2297,1,6,1394,47.7,6.4,15,6.2,91.1,1.4,8,5,4,No,green,Yes,2,15,86.8205,0
300,855212,1984,6,6,1538,19.2,8.9,16,6.8,94,1.1,8,5,8,No,red,Yes,2,39,23.1705,0
302,754891,1613,1,4,300,29.6,8.8,27,15.3,93.7,0.97,3,4,7,No,green,Yes,3,46,598.8705,0
303,933643,2430,3,2,1367,39,9.4,23,4,97.1,1.95,8,4,1,No,yellow,Yes,3,31,1480.4705,1
304,716795,2185,2,5,258,17.3,8.4,8,5.8,86.2,2.16,2,6,7,No,yellow,Yes,3,18,90.6205,1
305,772735,1645,6,7,459,45.3,7,5,0.5,91.2,2.33,10,2,6,No,yellow,Yes,1,18,1201.1705,0
317,590449,1061,4,3,660,32.4,9.2,48,0.5,90.9,1.07,10,2,2,No,red,Yes,1,49,854.4205,1
321,804638,1946,6,4,289,26.8,7.7,27,1.2,93.7,0.86,1,6,5,No,green,Yes,3,40,128.6205,1
328,657237,1943,4,3,200,30.2,7.5,49,7.4,96,1.14,7,7,2,No,white,Yes,1,49,558.0205,1
329,925761,2126,3,3,1211,13,9,9,7.1,97.2,1.06,2,3,8,No,red,Yes,2,53,414.5705,0
332,651475,1646,5,1,497,61.8,8.5,4,2.7,94.1,1.37,6,3,7,No,yellow,Yes,2,2,1366.4705,1
333,930572,1969,3,2,238,42.4,7.3,2,1.9,96.4,1.32,7,7,5,No,green,Yes,2,63,441.1705,0
334,909834,2733,5,5,582,29.5,4.5,3,6.2,91.5,1.7,6,5,9,No,red,Yes,2,33,492.4705,0
336,703839,1512,3,4,909,28.3,7.4,27,3.2,96.3,0.7,2,4,1,No,blue,Yes,2,3,594.1205,0
339,690985,1594,3,4,231,21.7,8.3,7,29.5,93.1,1.28,8,3,6,No,red,Yes,2,23,1117.5705,0
340,1016817,2357,3,6,1244,17,9.3,0,1,92.1,1.5,8,9,1,No,red,Yes,1,52,1049.1705,0
341,715706,1245,3,1,948,31.4,6,4,11.9,96.9,1.54,5,10,1,No,yellow,Yes,1,54,309.1205,1
344,733700,1479,2,5,619,15.1,6.6,33,0.6,93.6,1.91,4,8,10,No,green,Yes,3,59,729.9705,1
346,1002607,3235,1,2,1046,44.5,8.3,40,3.3,98.6,1.26,9,8,8,No,blue,Yes,2,4,1356.9705,1
353,793336,1909,6,4,863,48.3,9.8,13,1.5,94.4,1.27,9,4,8,No,green,Yes,2,11,767.9705,0
359,807257,956,6,4,200,16.2,8.3,5,5.7,99,0.61,4,10,3,No,blue,Yes,1,35,1508.0205,0
362,727293,1873,5,2,732,77,8.4,3,1.5,90.7,1.28,8,10,3,No,white,Yes,2,50,466.8205,1
367,1102577,2901,3,4,801,21.6,9.5,54,11.3,90.9,1.26,9,8,3,No,green,Yes,2,22,1231.5705,0
373,702907,1226,4,2,995,37,9,2,2.7,96.3,1.41,3,3,7,No,blue,Yes,2,43,1310.4205,0
382,624528,1449,6,7,413,41.2,8.9,11,8.4,87.3,1.65,4,3,1,No,white,Yes,1,33,1262.9205,0
384,1045981,3246,2,6,1325,9,6.9,34,2,88.6,1.68,3,8,3,No,white,Yes,2,-3,329.0705,1
388,644793,1060,1,5,200,28.7,7.1,2,25.3,89.9,1.74,7,2,4,No,white,Yes,3,20,1248.6705,1
393,698119,1866,5,1,462,21,8.2,84,7.3,92.2,1.57,3,2,10,No,yellow,Yes,2,34,953.2205,1
394,722647,1897,2,6,712,47.2,7.3,16,2.6,91.5,1.62,9,1,2,No,white,Yes,2,31,771.7705,0
398,975356,2326,2,1,423,22.1,9.4,83,2.2,89.8,1.45,3,1,9,No,blue,Yes,3,34,1284.7705,1
399,600129,928,3,6,416,32,8,46,2.3,81.6,2.31,1,9,2,No,yellow,Yes,2,30,676.7705,0
405,653732,1336,4,1,231,5,7,7,3.2,99,1.79,2,2,8,No,red,Yes,3,19,872.4705,1
406,907761,1804,2,7,879,6.3,7.2,6,2.1,91,1.82,8,7,5,No,white,Yes,2,47,1125.1705,0
407,388042,1053,6,3,500,44.6,4.9,21,14.3,95.4,1.85,8,3,9,No,white,Yes,2,8,352.8205,1
417,633320,1574,6,6,200,12.3,7.4,35,11.1,93.9,1.5,7,8,7,No,blue,Yes,3,18,1267.6705,1
421,891627,1821,3,2,685,22.1,6.7,0,2.3,99,1.37,3,10,3,No,blue,Yes,2,0,1297.1205,1
434,785540,1595,6,2,644,14,8.8,4,17,95.5,1.61,9,5,1,No,blue,Yes,2,0,630.2205,0
442,697977,1442,5,5,706,14.2,6,14,4.1,90.1,1.21,3,8,6,No,green,Yes,2,25,1145.1205,1
449,896140,2013,1,5,762,32.1,9.1,0,2.4,90.9,1.75,10,6,3,No,yellow,Yes,3,37,1181.2205,0
450,593938,1100,3,3,781,32,9,15,18.9,86.5,1.94,3,6,8,No,yellow,Yes,1,58,390.8205,0
453,998399,3269,4,5,1111,23.3,5.6,28,23,93.2,1.9,5,7,7,No,yellow,Yes,2,47,241.6705,0
456,1048582,2938,3,6,260,18.9,9.6,8,1.8,89.2,1.3,1,6,10,No,red,Yes,3,-5,317.6705,1
458,822705,1633,3,2,917,58.3,9.4,18,1.8,89.8,1.73,7,2,5,No,white,Yes,2,47,1292.3705,0
459,699114,1252,3,1,594,17.7,7.5,96,2.3,93.7,1.26,8,6,2,No,white,Yes,1,21,958.9205,1
460,616071,1676,3,6,363,38.9,6.3,56,1.7,91.8,1.58,2,9,4,No,blue,Yes,2,14,1455.7705,1
468,996453,1964,5,3,699,34.7,7.9,22,7.3,90.9,1,1,2,2,No,red,Yes,2,44,293.9205,1
469,840004,1606,3,6,200,15.7,8.5,7,5.7,88.6,1.49,9,5,5,No,white,Yes,1,2,214.1205,0
470,812344,1880,5,2,595,19.7,7.9,14,5.2,91,1.51,6,9,5,No,red,Yes,1,12,476.3205,1
473,648568,1579,2,2,200,19.7,6.9,20,2.7,96.1,1.64,2,3,6,No,white,Yes,1,46,1428.2205,0
475,805562,1696,6,1,294,12.4,8.4,21,2,88.8,1.12,8,8,8,No,red,Yes,2,41,794.5705,0
476,1096814,3192,6,5,1289,17.5,8.9,21,3.2,93.6,1.5,10,2,4,No,yellow,Yes,2,61,1071.0205,0
478,778816,1788,1,4,256,23.4,8.8,10,3,94.7,1.23,5,9,1,No,green,Yes,3,9,738.5205,1
487,861066,1887,4,5,662,33.2,7.1,13,7.5,88.7,1.08,1,7,5,No,red,Yes,3,15,142.8705,1
489,583416,1403,2,6,200,19.5,9.3,36,9.4,88.1,1.43,7,3,1,No,yellow,Yes,1,21,875.3205,0
496,776483,1152,6,6,200,24.8,7.2,7,2.8,95.8,1.27,6,5,10,No,green,Yes,1,39,1513.7205,0
1,887841,2302,1,3,1216,69.4,8.3,18,1.3,94.1,1.13,8,2,5,No,blue,Yes,2,20,1389.2705,0
5,753840,1520,4,7,721,46.5,8,9,2.8,88.9,1.27,3,10,3,No,white,Yes,3,39,891.4705,1
6,849571,2417,3,5,733,5.7,6.6,31,2.9,94.7,1.28,3,8,6,No,blue,Yes,1,21,1524.1705,0
7,668087,1246,3,4,496,58.1,9.1,12,4.4,96.5,1.74,5,1,7,No,yellow,Yes,2,22,1325.6205,1
14,937324,1971,2,6,513,16.5,8.5,98,0.9,91.4,1.23,2,7,9,No,red,Yes,3,63,1071.0205,0
17,774512,2148,1,6,1084,39,7.4,22,2.5,91.8,1.28,6,3,6,No,white,Yes,1,62,564.6705,0
18,843404,2241,3,4,622,45.2,8.7,4,4.9,86.4,1.39,7,8,7,No,white,Yes,2,12,1034.9205,1
20,589669,1064,1,3,701,9.4,8.9,21,1.3,89.2,1.07,8,7,10,No,green,Yes,2,39,646.3705,1
29,849351,1691,4,2,1062,3.9,7.1,14,3.2,88.4,1.42,7,2,7,No,red,Yes,2,22,1419.6705,1
36,1337086,4319,1,4,984,19.2,8.7,30,17.6,93.4,1.25,1,8,7,No,blue,Yes,1,8,1097.6205,0
41,1099123,3251,4,3,1252,7.3,6.7,14,4.3,94,0.77,3,1,2,No,red,Yes,3,33,646.3705,1
42,960091,3229,1,5,1607,42.2,8.5,7,7.3,92.6,1.07,10,9,10,No,red,Yes,1,-1,1535.5705,1
43,776407,2763,6,5,981,46.1,9.8,63,13.4,87.4,1.18,5,9,7,No,white,Yes,1,63,975.0705,0
44,579838,1680,3,7,662,16.5,6.6,60,14.7,89.2,1.56,6,3,2,No,green,Yes,1,56,666.3205,1
